1,9.01054339769827,9.00907771805843
1000,6.05205274673097,5.99731140402684
2000,5.70421014269035,5.61473951871652
3000,5.48342679316304,5.36117050467259
4000,5.32191279399917,5.18158966991531
5000,5.1840236082495,5.02448160049925
6000,5.06880776530718,4.89542750628346
7000,4.96549622471114,4.7818709882607
8000,4.88139225287267,4.68859442486706
9000,4.81173371698752,4.60690729551581
10000,4.73750193850453,4.52827346277427
11000,4.67998407751441,4.46510817425185
12000,4.62576245311722,4.39868671105677
13000,4.56918798879798,4.34342708625642
14000,4.52569645429512,4.29454609122409
15000,4.48273840368506,4.2422459381985
16000,4.43377510959884,4.19605575994666
17000,4.39161805802608,4.15024429203505
18000,4.35625937070505,4.11506854395467
19000,4.32221751194076,4.0769905151124
20000,4.28733268297051,4.03959338978467
21000,4.25272366535141,4.00802774353331
22000,4.22399902913675,3.97552530129117
23000,4.19604347236603,3.94835195218424
24000,4.17841187891257,3.93394087985217
25000,4.14646245568872,3.90119560496266
26000,4.11662783660737,3.87546436245223
27000,4.09408346780268,3.85059526337095
28000,4.07129588165131,3.83241167106476
29000,4.05184384171231,3.81403681386515
30000,4.03008885687566,3.79267927754923
31000,4.01546764563754,3.77795835985131
32000,3.99830800888548,3.7674399372116
33000,3.9774499585429,3.74414345562696
34000,3.96038704849334,3.72997695136355
35000,3.94281236014043,3.71536060823387
36000,3.93703924042295,3.71048925882317
37000,3.91518203575773,3.68969620651458
38000,3.90310513450805,3.68159327753986
39000,3.89404105095274,3.67127052626287
40000,3.88785213398269,3.66720444462689
41000,3.86983497874195,3.65390844649053
42000,3.85442043965556,3.63610131902049
43000,3.84625097574941,3.63265341781525
44000,3.83830239478335,3.62408003294135
45000,3.82376601591528,3.61117329635468
46000,3.80832131070445,3.59820148099466
47000,3.8054208347047,3.59586236866347
48000,3.79810972992643,3.59103609556221
49000,3.78534478590308,3.58063146222635
50000,3.77867261916993,3.57488667822454
51000,3.74392172824814,3.54167682811084
52000,3.73235291883765,3.53151824559823
53000,3.73168471419954,3.53120757479117
54000,3.7202608233904,3.52102491200208
55000,3.71546310352614,3.51688413031073
56000,3.71125234265726,3.51436935952935
57000,3.69925070853822,3.50153624773975
58000,3.6941486772788,3.49518782209115
59000,3.67880734979394,3.48237711689862
60000,3.68503070162587,3.48830799087585
61000,3.68217770036948,3.48587097304751
62000,3.67949113237905,3.48430417448401
63000,3.66535508490179,3.47034410176524
64000,3.66039003224012,3.46654626667737
65000,3.65740150949395,3.46374368667603
66000,3.64970550974052,3.45615583681965
67000,3.64798902800359,3.4549082569867
68000,3.64302379296595,3.45033777662482
69000,3.64044736106082,3.44740734062347
70000,3.63291838349574,3.43933229807364
71000,3.63454301613736,3.43840181970026
72000,3.62901053390655,3.4375514490196
73000,3.62387126470467,3.43109348000758
74000,3.62183429235481,3.43009645340452
75000,3.60907738807192,3.41671432631899
76000,3.62065446424294,3.42988108163811
77000,3.60330768030478,3.4131513686769
78000,3.60543027342078,3.41450529174501
79000,3.60116377579738,3.41085539396066
80000,3.59354829883196,3.40415463884513
81000,3.5846435729251,3.39604997729875
82000,3.59301831142836,3.40314352749828
83000,3.58685829060011,3.39724642062092
84000,3.58058157290121,3.39122454768633
85000,3.58096711189148,3.39102601340093
86000,3.57340701832714,3.38365254269178
87000,3.56798402911638,3.37821507548906
88000,3.57002340085003,3.37995462018655
89000,3.57125796834786,3.3822340813291
90000,3.55991078847908,3.37077165789813
91000,3.55780347884889,3.36920501701385
92000,3.55770660491579,3.36655267776246
93000,3.55416279010089,3.36515502720715
94000,3.55620920610618,3.36720085903943
95000,3.55293069322746,3.36546405663053
96000,3.54639307721203,3.35953339067588
97000,3.54197120856479,3.35412464388813
98000,3.54206961654572,3.35323598755308
99000,3.5353473876102,3.34749248683215
100000,3.53952954109921,3.35012390034132
101000,3.51801107794165,3.33151948309515
102000,3.51392497484428,3.3285347351515
103000,3.50541665639535,3.31888968631091
104000,3.50783609489046,3.32163940672855
105000,3.50348065193906,3.31737191268647
106000,3.49939180560321,3.31295986194535
107000,3.50208553944926,3.31530320691872
108000,3.49487877177052,3.30996754444928
109000,3.4912932707494,3.30445623777777
110000,3.48931189077309,3.30253135635558
111000,3.49494414975444,3.30957174681097
112000,3.49350004367144,3.30760898533095
113000,3.48854214641677,3.30166800183604
114000,3.47842414825561,3.29249329965903
115000,3.48086930746101,3.29511132563253
116000,3.47996982635255,3.2938474203011
117000,3.48080355142692,3.2950791524226
118000,3.47907509271842,3.29343300321663
119000,3.47644855396681,3.28971926814531
120000,3.4751440357877,3.28909834637585
121000,3.47553411992898,3.28989342294366
122000,3.46700916822213,3.28108792665945
123000,3.4707402480076,3.28494128667976
124000,3.46401424901894,3.27830475070087
125000,3.46983432484813,3.28313587766245
126000,3.46997849494813,3.28424788471237
127000,3.46249984934985,3.27606867414072
128000,3.46253090740675,3.27699089240268
129000,3.4610941020616,3.27501400248463
130000,3.45788199208172,3.27187344182535
131000,3.45538786492975,3.26954542023252
132000,3.46023476931203,3.2741113516439
133000,3.45689270600855,3.2713533654156
134000,3.45618886586679,3.27065185151727
